"","Day","Daily.Avg..Relative.Humidity....","Daily.Avg..Wind.Speed..km.h."
"4622","2013-08-27 00:00",84.6666666666667,7.625
"4623","2013-08-28 00:00",85.4583333333333,7.58333333333333
"4624","2013-08-29 00:00",86.2083333333333,14.5833333333333
"4625","2013-08-30 00:00",86.375,15.2083333333333
"4626","2013-08-31 00:00",77.5416666666667,5.66666666666667
"4627","2013-09-01 00:00",91.75,9.75
"4628","2013-09-02 00:00",87.9166666666667,12.5833333333333
"4629","2013-09-03 00:00",93.4166666666667,19.375
"4630","2013-09-04 00:00",90.8333333333333,9.41666666666667
"4631","2013-09-05 00:00",83.7916666666667,4.91666666666667
"4632","2013-09-06 00:00",76.4583333333333,10.2083333333333
"4633","2013-09-07 00:00",69.9166666666667,16.5833333333333
"4634","2013-09-08 00:00",90.4583333333333,12
"4635","2013-09-09 00:00",70.3333333333333,15.5
"4636","2013-09-10 00:00",82.75,11.7083333333333
"4637","2013-09-11 00:00",89.75,11.2916666666667
"4638","2013-09-12 00:00",88.1666666666667,8.91666666666667
"4639","2013-09-13 00:00",91.2083333333333,14.4166666666667
"4640","2013-09-14 00:00",90.125,9.83333333333333
"4641","2013-09-15 00:00",78.8333333333333,12.0833333333333
"4642","2013-09-16 00:00",86,9.41666666666667
"4643","2013-09-17 00:00",73.375,7.75
"4644","2013-09-18 00:00",73.625,10.4166666666667
"4645","2013-09-19 00:00",80.1666666666667,5.58333333333333
"4646","2013-09-20 00:00",84.6666666666667,10.0416666666667
"4647","2013-09-21 00:00",77.25,16.375
"4648","2013-09-22 00:00",80.625,17.3333333333333
"4649","2013-09-23 00:00",89.375,13.125
"4650","2013-09-24 00:00",84.0416666666667,8.125
"4651","2013-09-25 00:00",93.5416666666667,8
"4652","2013-09-26 00:00",93.5416666666667,19.875
"4653","2013-09-27 00:00",81.6666666666667,13.9583333333333
"4654","2013-09-28 00:00",80.25,5.41666666666667
"4655","2013-09-29 00:00",71.625,7.95833333333333
"4656","2013-09-30 00:00",80.5416666666667,6.04166666666667
"4657","2013-10-01 00:00",81.0416666666667,4.45833333333333
"4658","2013-10-02 00:00",85.25,6.75
"4659","2013-10-03 00:00",62.8333333333333,14.375
"4660","2013-10-04 00:00",63.8333333333333,12.2083333333333
"4661","2013-10-05 00:00",82.25,5.83333333333333
"4662","2013-10-06 00:00",77.5416666666667,7.875
"4663","2013-10-07 00:00",83.4583333333333,14.625
"4664","2013-10-08 00:00",77.4583333333333,16.6666666666667
"4665","2013-10-09 00:00",81.2916666666667,6.125
"4666","2013-10-10 00:00",78.0833333333333,9.66666666666667
"4667","2013-10-11 00:00",89,6.25
"4668","2013-10-12 00:00",82.4166666666667,5.5
"4669","2013-10-13 00:00",81.5,3.25
"4670","2013-10-14 00:00",83.4166666666667,7.79166666666667
"4671","2013-10-15 00:00",80.4583333333333,9.20833333333333
"4672","2013-10-16 00:00",82.4166666666667,11.7083333333333
"4673","2013-10-17 00:00",90.4166666666667,11.3333333333333
"4674","2013-10-18 00:00",92.6666666666667,8.70833333333333
"4675","2013-10-19 00:00",81.0416666666667,13.25
"4676","2013-10-20 00:00",85.8333333333333,8.625
"4677","2013-10-21 00:00",74.0833333333333,12.7083333333333
"4678","2013-10-22 00:00",80,11.25
"4679","2013-10-23 00:00",81.7391304347826,6.04347826086957
"4680","2013-10-24 00:00",64.4583333333333,13.4583333333333
"4681","2013-10-25 00:00",66.75,15.5
"4682","2013-10-26 00:00",70.0416666666667,10.25
"4683","2013-10-27 00:00",94.9583333333333,5.20833333333333
"4684","2013-10-28 00:00",77.2916666666667,14.5
"4685","2013-10-29 00:00",74.9166666666667,9.16666666666667
"4686","2013-10-30 00:00",75.5833333333333,7.04166666666667
"4687","2013-10-31 00:00",72.5,10.5833333333333
"4688","2013-11-01 00:00",89.7083333333333,22.2916666666667
"4689","2013-11-02 00:00",75.2083333333333,12.375
"4690","2013-11-03 00:00",69.6666666666667,11.2916666666667
"4691","2013-11-04 00:00",76.7916666666667,8.45833333333333
"4692","2013-11-05 00:00",76.8333333333333,5.70833333333333
"4693","2013-11-06 00:00",75.4166666666667,11.4166666666667
"4694","2013-11-07 00:00",85.5,17.9166666666667
"4695","2013-11-08 00:00",71.125,12.25
"4696","2013-11-09 00:00",69.7916666666667,16.7083333333333
"4697","2013-11-10 00:00",80.625,9.875
"4698","2013-11-11 00:00",95,10.75
"4699","2013-11-12 00:00",87.5833333333333,12.7916666666667
"4700","2013-11-13 00:00",67.8333333333333,13.8333333333333
"4701","2013-11-14 00:00",68.2083333333333,11.7083333333333
"4702","2013-11-15 00:00",75.4166666666667,9.875
"4703","2013-11-16 00:00",88.5,3.29166666666667
"4704","2013-11-17 00:00",96.7083333333333,5.375
"4705","2013-11-18 00:00",93.0833333333333,23.0416666666667
"4706","2013-11-19 00:00",77.5833333333333,13
"4707","2013-11-20 00:00",68.9583333333333,21.375
"4708","2013-11-21 00:00",62.875,14.0416666666667
"4709","2013-11-22 00:00",88.625,3.79166666666667
"4710","2013-11-23 00:00",84.25,16.3333333333333
"4711","2013-11-24 00:00",65.5416666666667,24.4166666666667
"4712","2013-11-25 00:00",66.5416666666667,20.5416666666667
"4713","2013-11-26 00:00",74.5,9.08333333333333
"4714","2013-11-27 00:00",93.9166666666667,22.2083333333333
"4715","2013-11-28 00:00",79.7083333333333,25.75
"4716","2013-11-29 00:00",68.9583333333333,13.9583333333333
"4717","2013-11-30 00:00",75.9583333333333,9.75
"4718","2013-12-01 00:00",90.5833333333333,11.8333333333333
"4719","2013-12-02 00:00",96.6666666666667,6.04166666666667
"4720","2013-12-03 00:00",98.9583333333333,8.41666666666667
"4721","2013-12-04 00:00",99.0416666666667,24.7083333333333
"4722","2013-12-05 00:00",97.1666666666667,10.125
"4723","2013-12-06 00:00",96.9166666666667,12.5416666666667
"4724","2013-12-07 00:00",65.7916666666667,13.7916666666667
"4725","2013-12-08 00:00",62.5833333333333,18
"4726","2013-12-09 00:00",77,9.20833333333333
"4727","2013-12-10 00:00",84.0833333333333,12.4583333333333
"4728","2013-12-11 00:00",61.625,18.625
"4729","2013-12-12 00:00",63.8333333333333,16.375
"4730","2013-12-13 00:00",79.8333333333333,10.7916666666667
"4731","2013-12-14 00:00",76.75,14.3333333333333
"4732","2013-12-15 00:00",90.0416666666667,16.5
"4733","2013-12-16 00:00",89.4166666666667,15.9166666666667
"4734","2013-12-17 00:00",85.8333333333333,9.875
"4735","2013-12-18 00:00",94.7916666666667,15.2083333333333
"4736","2013-12-19 00:00",84.25,14.5416666666667
"4737","2013-12-20 00:00",82.3333333333333,7.58333333333333
"4738","2013-12-21 00:00",98.5416666666667,6.95833333333333
"4739","2013-12-22 00:00",98.75,11.8333333333333
"4740","2013-12-23 00:00",97.1666666666667,7.75
"4741","2013-12-24 00:00",99.6,4.75
"4742","2013-12-25 00:00",90.75,7.375
"4743","2013-12-26 00:00",90.125,6
"4744","2013-12-27 00:00",95.875,6.125
"4745","2013-12-28 00:00",90.2083333333333,9.20833333333333
"4746","2013-12-29 00:00",86.2173913043478,12.4347826086957
"4747","2013-12-30 00:00",92.5416666666667,14.6666666666667
"4748","2013-12-31 00:00",80.625,7.83333333333333
"4749","2014-01-01 00:00",80.8333333333333,10.2916666666667
"4750","2014-01-02 00:00",71.4583333333333,9.16666666666667
"4751","2014-01-03 00:00",88.5833333333333,17.875
"4752","2014-01-04 00:00",75,13.8333333333333
"4753","2014-01-05 00:00",83.7083333333333,5.95833333333333
"4754","2014-01-06 00:00",92.125,26.5
"4755","2014-01-07 00:00",69.625,25.0833333333333
"4756","2014-01-08 00:00",56.7727272727273,20.7727272727273
"4757","2014-01-09 00:00",64.5217391304348,15
"4758","2014-01-10 00:00",68.5833333333333,8.83333333333333
"4759","2014-01-11 00:00",95.2083333333333,13.25
"4760","2014-01-12 00:00",89.125,18.9166666666667
"4761","2014-01-13 00:00",68.7916666666667,15.75
"4762","2014-01-14 00:00",87.4166666666667,16.5833333333333
"4763","2014-01-15 00:00",95.2916666666667,8.16666666666667
"4764","2014-01-16 00:00",99.2272727272727,6.08333333333333
"4765","2014-01-17 00:00",97.9090909090909,7.625
"4766","2014-01-18 00:00",96.9583333333333,5.91666666666667
"4767","2014-01-19 00:00",98.65,12.3333333333333
"4768","2014-01-20 00:00",83.5,12.5833333333333
"4769","2014-01-21 00:00",66.5833333333333,12.4583333333333
"4770","2014-01-22 00:00",87.6666666666667,21.0416666666667
"4771","2014-01-23 00:00",82.625,14
"4772","2014-01-24 00:00",78.9583333333333,8.79166666666667
"4773","2014-01-25 00:00",84.2083333333333,20.3333333333333
"4774","2014-01-26 00:00",76.125,27.4583333333333
"4775","2014-01-27 00:00",78.0416666666667,19.2916666666667
"4776","2014-01-28 00:00",54.5,18.4583333333333
"4777","2014-01-29 00:00",81.1666666666667,9.70833333333333
"4778","2014-01-30 00:00",69.875,12.1666666666667
"4779","2014-01-31 00:00",76.375,15.6666666666667
"4780","2014-02-01 00:00",74.875,7.66666666666667
"4781","2014-02-02 00:00",92.75,11.5416666666667
"4782","2014-02-03 00:00",85.0833333333333,6.16666666666667
"4783","2014-02-04 00:00",88.0416666666667,4.625
"4784","2014-02-05 00:00",85.375,4.41666666666667
"4785","2014-02-06 00:00",82.2916666666667,11.0416666666667
"4786","2014-02-07 00:00",76,9.91666666666667
"4787","2014-02-08 00:00",71.3333333333333,11.25
"4788","2014-02-09 00:00",74.75,4.79166666666667
"4789","2014-02-10 00:00",81.1666666666667,5.08333333333333
"4790","2014-02-11 00:00",72.5,6.70833333333333
"4791","2014-02-12 00:00",75.2916666666667,9.25
"4792","2014-02-13 00:00",85,14.375
"4793","2014-02-14 00:00",94.875,23.1666666666667
"4794","2014-02-15 00:00",80.2916666666667,13.25
"4795","2014-02-16 00:00",93.5833333333333,26.7916666666667
"4796","2014-02-17 00:00",78,16.9166666666667
"4797","2014-02-18 00:00",79.75,7.58333333333333
"4798","2014-02-19 00:00",95.2083333333333,13.5
"4799","2014-02-20 00:00",93.4583333333333,13.5416666666667
"4800","2014-02-21 00:00",82.0416666666667,9.20833333333333
"4801","2014-02-22 00:00",84,19
"4802","2014-02-23 00:00",64.4166666666667,12.9583333333333
"4803","2014-02-24 00:00",74.5833333333333,7.33333333333333
"4804","2014-02-25 00:00",59.2083333333333,14.5
"4805","2014-02-26 00:00",69.2916666666667,8.16666666666667
"4806","2014-02-27 00:00",83.5,7
"4807","2014-02-28 00:00",70,14
"4808","2014-03-01 00:00",61.8333333333333,9.83333333333333
"4809","2014-03-02 00:00",83.75,12.7083333333333
"4810","2014-03-03 00:00",69.875,6.91666666666667
"4811","2014-03-04 00:00",62.0833333333333,8.33333333333333
"4812","2014-03-05 00:00",60.4583333333333,6.83333333333333
"4813","2014-03-06 00:00",69.25,6.70833333333333
"4814","2014-03-07 00:00",62.7916666666667,9.54166666666667
"4815","2014-03-08 00:00",82.9583333333333,10.2916666666667
"4816","2014-03-09 00:00",77.6666666666667,7.54166666666667
"4817","2014-03-10 00:00",68.5416666666667,6.33333333333333
"4818","2014-03-11 00:00",79.375,14.0833333333333
"4819","2014-03-12 00:00",86.9565217391304,11.1739130434783
"4820","2014-03-13 00:00",94.625,22.1666666666667
"4821","2014-03-14 00:00",78.7083333333333,11.3333333333333
"4822","2014-03-15 00:00",90.1666666666667,20.125
"4823","2014-03-16 00:00",67.5,20.1666666666667
"4824","2014-03-17 00:00",49.5416666666667,20.4166666666667
"4825","2014-03-18 00:00",61.9166666666667,10.6666666666667
"4826","2014-03-19 00:00",69.125,5.79166666666667
"4827","2014-03-20 00:00",83.25,23.625
"4828","2014-03-21 00:00",82.625,15.6666666666667
"4829","2014-03-22 00:00",75.6666666666667,12.0416666666667
"4830","2014-03-23 00:00",76.375,15.4583333333333
"4831","2014-03-24 00:00",57.3333333333333,15.5416666666667
"4832","2014-03-25 00:00",58.1666666666667,11.8333333333333
"4833","2014-03-26 00:00",87.4583333333333,29.4583333333333
"4834","2014-03-27 00:00",68.375,28.5
"4835","2014-03-28 00:00",73.875,12.4583333333333
"4836","2014-03-29 00:00",84.625,10.2083333333333
"4837","2014-03-30 00:00",91.25,12.75
"4838","2014-03-31 00:00",94.2083333333333,20.7916666666667
"4839","2014-04-01 00:00",94.3333333333333,26.5
"4840","2014-04-02 00:00",87.125,13.375
"4841","2014-04-03 00:00",92.4583333333333,5.75
"4842","2014-04-04 00:00",85.5,6.16666666666667
"4843","2014-04-05 00:00",92.0416666666667,21.3333333333333
"4844","2014-04-06 00:00",79.9166666666667,17.5
"4845","2014-04-07 00:00",60.4166666666667,9.95833333333333
"4846","2014-04-08 00:00",78.2083333333333,21.1666666666667
"4847","2014-04-09 00:00",82.0833333333333,13.25
"4848","2014-04-10 00:00",51.7916666666667,15.125
"4849","2014-04-11 00:00",71.625,14.7083333333333
"4850","2014-04-12 00:00",72.5416666666667,7.79166666666667
"4851","2014-04-13 00:00",65.5833333333333,9
"4852","2014-04-14 00:00",91.125,19.375
"4853","2014-04-15 00:00",79.9166666666667,18.3333333333333
"4854","2014-04-16 00:00",82.0833333333333,20.625
"4855","2014-04-17 00:00",59,9.83333333333333
"4856","2014-04-18 00:00",60.7916666666667,10.25
"4857","2014-04-19 00:00",79.125,11
"4858","2014-04-20 00:00",65.375,11.375
"4859","2014-04-21 00:00",63.9166666666667,13.75
"4860","2014-04-22 00:00",81.375,4.75
"4861","2014-04-23 00:00",86.7916666666667,15.4583333333333
"4862","2014-04-24 00:00",94.8181818181818,22.9583333333333
"4863","2014-04-25 00:00",92.3478260869565,20.375
"4864","2014-04-26 00:00",84.625,9.875
"4865","2014-04-27 00:00",96.25,13.2916666666667
"4866","2014-04-28 00:00",92.625,23.375
"4867","2014-04-29 00:00",85.0416666666667,17.0416666666667
"4868","2014-04-30 00:00",74.9166666666667,8.16666666666667
"4869","2014-05-01 00:00",88.1363636363636,10.8181818181818
"4870","2014-05-02 00:00",95.9166666666667,7.625
"4871","2014-05-03 00:00",82.375,8.04166666666667
"4872","2014-05-04 00:00",85.125,8.91666666666667
"4873","2014-05-05 00:00",92.9166666666667,16.4583333333333
"4874","2014-05-06 00:00",82.0833333333333,8.95833333333333
"4875","2014-05-07 00:00",71.625,7.08333333333333
"4876","2014-05-08 00:00",55.4166666666667,8.83333333333333
"4877","2014-05-09 00:00",64.0416666666667,7.25
"4878","2014-05-10 00:00",86.6666666666667,15.25
"4879","2014-05-11 00:00",93.6666666666667,12.9583333333333
"4880","2014-05-12 00:00",81.5416666666667,7.20833333333333
"4881","2014-05-13 00:00",68.7916666666667,7.45833333333333
"4882","2014-05-14 00:00",56.1666666666667,8.45833333333333
"4883","2014-05-15 00:00",63.75,13.2083333333333
"4884","2014-05-16 00:00",66.8333333333333,13.1666666666667
"4885","2014-05-17 00:00",66.2916666666667,14.8333333333333
"4886","2014-05-18 00:00",64.25,13.25
"4887","2014-05-19 00:00",85.1666666666667,13.2916666666667
"4888","2014-05-20 00:00",94.25,5.16666666666667
"4889","2014-05-21 00:00",79.4583333333333,8.95833333333333
"4890","2014-05-22 00:00",93.0833333333333,10.875
"4891","2014-05-23 00:00",92.1666666666667,14.9166666666667
"4892","2014-05-24 00:00",90.3333333333333,17.0833333333333
"4893","2014-05-25 00:00",90.5,14.375
"4894","2014-05-26 00:00",94.1666666666667,12.0833333333333
"4895","2014-05-27 00:00",92.9583333333333,13.6666666666667
"4896","2014-05-28 00:00",83.5,10.7083333333333
"4897","2014-05-29 00:00",58.4166666666667,7.91666666666667
"4898","2014-05-30 00:00",49.25,7.375
"4899","2014-05-31 00:00",78.4583333333333,10.75
"4900","2014-06-01 00:00",66.3333333333333,9.29166666666667
"4901","2014-06-02 00:00",47.9583333333333,14.1666666666667
"4902","2014-06-03 00:00",53.4583333333333,12.9583333333333
"4903","2014-06-04 00:00",80.0833333333333,14.125
"4904","2014-06-05 00:00",81.125,8.83333333333333
"4905","2014-06-06 00:00",93.7083333333333,12.125
"4906","2014-06-07 00:00",91.875,14.625
"4907","2014-06-08 00:00",65.3333333333333,8.79166666666667
"4908","2014-06-09 00:00",65.25,8.375
"4909","2014-06-10 00:00",74.8333333333333,9.08333333333333
"4910","2014-06-11 00:00",63.25,7.875
"4911","2014-06-12 00:00",69.9583333333333,9.08333333333333
"4912","2014-06-13 00:00",78.5833333333333,9.45833333333333
"4913","2014-06-14 00:00",85.125,19.9583333333333
"4914","2014-06-15 00:00",95.0833333333333,10.9583333333333
"4915","2014-06-16 00:00",84.1666666666667,20.125
"4916","2014-06-17 00:00",70,5.875
"4917","2014-06-18 00:00",87.9166666666667,15.75
"4918","2014-06-19 00:00",88.9166666666667,9.91666666666667
"4919","2014-06-20 00:00",87.4583333333333,9.66666666666667
"4920","2014-06-21 00:00",85.7083333333333,10
"4921","2014-06-22 00:00",79.9166666666667,4.91666666666667
"4922","2014-06-23 00:00",75.9166666666667,8.125
"4923","2014-06-24 00:00",66.2083333333333,13.9166666666667
"4924","2014-06-25 00:00",91.7083333333333,10.8333333333333
"4925","2014-06-26 00:00",95,8.5
"4926","2014-06-27 00:00",79.6666666666667,9.33333333333333
"4927","2014-06-28 00:00",67.1666666666667,4.45833333333333
"4928","2014-06-29 00:00",66.5833333333333,7.79166666666667
"4929","2014-06-30 00:00",69.75,9.625
"4930","2014-07-01 00:00",78.2916666666667,12.25
"4931","2014-07-02 00:00",81.875,16.875
"4932","2014-07-03 00:00",81.125,13.25
"4933","2014-07-04 00:00",77.75,13.2083333333333
"4934","2014-07-05 00:00",85.7916666666667,29.2083333333333
"4935","2014-07-06 00:00",74.7916666666667,19.9583333333333
"4936","2014-07-07 00:00",77.0833333333333,13.2083333333333
"4937","2014-07-08 00:00",84.875,13.4166666666667
"4938","2014-07-09 00:00",81.1666666666667,17.3333333333333
"4939","2014-07-10 00:00",77.2916666666667,11.7916666666667
"4940","2014-07-11 00:00",73.625,5.41666666666667
"4941","2014-07-12 00:00",66.5833333333333,7.20833333333333
"4942","2014-07-13 00:00",71.75,10.9166666666667
"4943","2014-07-14 00:00",84.125,14.5833333333333
"4944","2014-07-15 00:00",92.125,11
"4945","2014-07-16 00:00",89.625,11.5
"4946","2014-07-17 00:00",91.875,10.8333333333333
"4947","2014-07-18 00:00",77.9166666666667,9.83333333333333
"4948","2014-07-19 00:00",76.3333333333333,5.25
"4949","2014-07-20 00:00",73.875,6.375
"4950","2014-07-21 00:00",69.625,6.625
"4951","2014-07-22 00:00",72.6666666666667,10.25
"4952","2014-07-23 00:00",79.0833333333333,15.625
"4953","2014-07-24 00:00",93,6.82608695652174
"4954","2014-07-25 00:00",80.3333333333333,4.58333333333333
"4955","2014-07-26 00:00",74.5,10.875
"4956","2014-07-27 00:00",71.5833333333333,14.5416666666667
"4957","2014-07-28 00:00",83,17.8333333333333
"4958","2014-07-29 00:00",78.25,17.2916666666667
"4959","2014-07-30 00:00",83.4583333333333,7.45833333333333
"4960","2014-07-31 00:00",81.875,10.9166666666667
"4961","2014-08-01 00:00",73.0833333333333,7.125
"4962","2014-08-02 00:00",80.2083333333333,8.25
"4963","2014-08-03 00:00",70.4583333333333,7.45833333333333
"4964","2014-08-04 00:00",81.4166666666667,5.16666666666667
"4965","2014-08-05 00:00",82.4166666666667,6.29166666666667
"4966","2014-08-06 00:00",84.7916666666667,5.125
"4967","2014-08-07 00:00",87,6.54166666666667
"4968","2014-08-08 00:00",89.375,11.8333333333333
"4969","2014-08-09 00:00",92.5,9.41666666666667
"4970","2014-08-10 00:00",88.9583333333333,13.75
"4971","2014-08-11 00:00",85.8333333333333,9.125
"4972","2014-08-12 00:00",83.5833333333333,4.16666666666667
"4973","2014-08-13 00:00",80.0416666666667,8.41666666666667
"4974","2014-08-14 00:00",79.2916666666667,18.1666666666667
"4975","2014-08-15 00:00",89.9166666666667,18
"4976","2014-08-16 00:00",85,8.54166666666667
"4977","2014-08-17 00:00",85.7083333333333,6.79166666666667
"4978","2014-08-18 00:00",94.5416666666667,9.04166666666667
"4979","2014-08-19 00:00",87.75,9.25
"4980","2014-08-20 00:00",82.5833333333333,6.79166666666667
"4981","2014-08-21 00:00",86.5833333333333,6.41666666666667
"4982","2014-08-22 00:00",87,7.16666666666667
"4983","2014-08-23 00:00",81.25,6.95833333333333
"4984","2014-08-24 00:00",80.75,4.125
